,Rating,Rating,Rating,Rating,Rating,Rating,Rating,Rating,Rating,Rating,Rating,Rating,Rating,Rating,Rating,Rating,Rating,Rating,Rating,Rating
7811,,,4.0,,,,,,,,,,,,,,3.5,,,
7812,,,4.0,,,,,,,,,,,,,,3.5,,,
7815,,,,1.5,,,,,,,,,,,,,,,,
7817,,,,,,,,,,,,,,,,,4.0,3.0,,
7818,,,,,,,,,,,,,,,,,2.5,,,
7820,,,,,,,,,,,,,,,,,,,,4.0
7822,3.5,,,,,,,,,,,,3.5,,,,,,,
7826,,,,3.0,,,,,,,,,,,,5.0,,,,
7827,,,,,,,,,,,,,,4.5,,4.5,,,,
7831,,4.0,,3.0,,,,,,,,,,,,4.0,,,,
7832,,,,,,,,,,,,,,,,4.0,,,,
7833,,,,3.0,,,,,4.5,,,,,,,4.0,,,,
7834,3.5,,,3.5,,,,,,,,,,,,4.0,,,,
7835,,,,3.5,,,,,,,,,,,,4.0,,,,
7836,3.25,,,3.75,,,,,,,,,,,,,,,,
7840,,,,3.5,,,,,,,,,,,,,4.0,4.0,,
7841,,,4.0,3.5,,,,,,,,,,,,,,,1.0,
7842,,,4.0,3.25,,,,,1.0,,,,,,,,,,,4.5
7843,,,,,,,,,,,,,,3.5,,,,,,
7844,,,,4.0,,,,,,,,,,,,,4.0,,,
7845,,,,3.0,,,,,,,,,,,,,,,,
7846,,,,2.5,,,,,,,,,,,,,,,,
7872,,,,2.5,,,,,,,,,,,,,,,,
7878,,,,,,,,,,,,,,,,,4.5,,,
7881,,,,3.5,,,,,,,,,,,,,,,,
7882,,,,,,,,,2.5,,,,,,,,,,,
7883,,,,3.0,,,,,,,,,,,,,,,,
7888,,,,,,,,,,,,,3.5,,,,,,,
7889,,,,,,,,,,,,,,,,,4.5,,,
7892,,,,2.0,,,,,,,,,,,,,,,,
7894,4.5,,,,,,,,3.5,,,,,,,,,,,
7895,3.5,,,,,,,,,,,,,,,,,,,
7897,3.0,,,,,,,,,,,,,,,,,,,
7899,3.0,,,3.25,,,,,,,,,,,,,,,,
7914,4.0,,,,,,,,,,,,,,,,,,,
7915,,,,3.5,,,,,,,,,,,,,,,,
7916,3.5,,,,,,,,,,,,3.5,,,,,,,
7919,,,,4.5,,,,,,,,,,,,,,,,
7920,,,,,,,,,3.0,,,,,,,,4.0,,,
7921,,,,3.0,,,,,,,,,,,,,,,,
7922,,,,2.5,,,,,,,,,,,,,,,,
7924,,,,,,,,,,,,,4.5,,,,,,,
7925,,,,3.0,,,4.5,,3.0,,,,,2.5,,,,,3.5,
7926,,,,4.5,,,,,,,,,,4.5,,,,,,
7932,,,,,,,,,,,,,,,,,,,,5.0
7934,3.5,,,3.5,,,,4.0,3.0,,,,,,,,,,4.0,
7935,,,,4.0,,,,,,,,,,,,,,,,
7936,,4.5,,,,,,,,,,,,,,,,,,
7938,3.0,,,,,,,,,,,,,,,,,,,4.0
7939,3.0,,,,,,,,,,,,,,,,,,,
7941,,5.0,,3.0,,,,,,,,,,4.5,,,,4.0,,
7942,,,,,,,,,,,,,3.0,,,,,,,
7943,,,,3.75,,,,,,,,,,4.5,,,4.5,,,
7944,3.5,,,4.0,,,,,,,,,,,,,,4.5,,
7946,,,,1.5,,,,,,,,,,,,,,,,
7947,,,,,,,,,,,,,,,,,,,,4.0
7948,,,,4.0,,,,,,,,,,,,,,,,
7951,,,,2.5,,,,,,,,,,,,,,,,
7958,,,,3.5,,,,,,,,,,,,,,,,
7959,,,,3.5,,,,,,,,,,,,,,,,
7976,,,,4.0,,,,,3.0,,,,,,,,4.5,,,
7979,3.5,,,3.75,,,,,,,,,,,,,4.0,,,4.5
7980,3.0,,,3.5,,,,4.0,,,,,3.0,3.5,,3.5,,,,
7981,,,,3.75,,,,,,,,,,5.0,,,,,,
7982,,,,4.0,,,,,2.0,,,,,3.5,,,,,,
7983,3.5,,,2.75,,,,,,,,,,,,,,,,4.5
7984,,,,3.5,,,,,,,,,,,,,,,,
7987,,,,3.5,,,,,,,,,,,,,,,,
7990,,,,3.0,,,,,,,,,,,,,,,,
7991,,,,,,,,,,,,,,0.5,,,4.0,4.0,,
7995,,,,3.0,,,,,,,,,,,,,,,,
8003,,,,2.0,,,,,,,,,,,,,,,,
8008,3.0,,,,,,3.0,,,,,,4.0,,,,,,,
8009,3.5,,,,,,,,,,,,,,,,,,,
8010,,,,,4.0,,,,3.0,,,,,,,,,,,
8011,3.25,,,4.0,,,,,2.0,,,,,,,,,,,4.0
8012,,,,4.0,,,,,,,,,,4.5,,,,,,5.0
8014,,,,,2.0,,,,3.0,,,,,,,,4.5,,4.0,4.0
8015,,,,,,,,,,,,,3.5,,,,,,,
8016,,,,2.25,,,,,,,,,,,,,,,,
8019,,,,,,,,,,,,,3.5,,,,,,4.5,
8033,3.0,,,3.0,,,,,,,,,,,,,,,,
8039,3.25,,,,,,,,,,,,,,,,,,,
8042,4.0,,,3.75,,,,,,,,,4.25,,,,,,,
8044,,,,4.0,,,,,,,,,,,,,3.5,,,
8056,,,,2.5,,,,,,,,,,,,,,,,
8057,3.0,,,,,,,,,,,,,,,,,,,
8070,,,,3.5,,,,,,,,,,,,,,,,
8093,,,,,,,,,,,,,,,,,,,2.75,
8094,3.5,4.5,,,,,,,,,,,,,,,,,,
8117,,,,4.0,,,,,,,,,1.5,,,,,,,
8121,,,,,,,,,,,,,,,,,5.0,,,
8123,,,,5.0,,,,,,,,,,,,,,,,
8125,,,,4.0,,,,,,,,,4.0,5.0,,,,,,
8126,,,,,,,,,,,,,,,,,4.5,,,
8128,4.5,4.5,,,,,,,2.5,,,,,,,,3.0,,,
8129,,,,,,,,,,,,,2.0,,,,,,,1.5
8130,3.0,,,3.0,,,,,,,,,,,,,,,,
8131,,,,4.0,,,,5.0,,,,3.5,,,,,,,,
8132,4.5,5.0,,4.42,,,,,,,,,4.0,,,4.5,,4.5,,
8133,1.5,,,,,,,,,,,,,,,,,,,
8136,0.5,,,,,,,,,,,,,,,,,,,
8137,0.5,,,3.5,,,,,,,,,,,,,,,,
8138,0.5,,,3.0,,,,,,,,,,,,,,,,
8142,,,,,,,,,,,,,4.0,,,,,,,
8143,,,,,,,,,,,,,,,,,3.5,,,
8147,4.0,,,3.0,,,,,,,,,,,,,,,,
8154,,4.0,,4.0,,,5.0,,,,,,3.75,5.0,,,3.5,,,
8157,,,4.0,3.25,,,,,,,,,4.5,4.0,,,,,4.0,
8158,,,,2.5,,,,3.5,,,,,,,,,4.5,,,
8167,,,,,,,,,1.0,,,,3.5,,,,,,,
8169,2.75,3.5,,4.0,,,,,,,,,,,,3.5,,,,
8183,3.5,,,4.0,,,,,,,,,,,,5.0,4.0,,,
8187,3.5,,,,,,,,,,,,,,,,,,,
8188,,,,4.0,,,,,,,,,,5.0,,,4.0,,,
8189,,,,,,,,,,,,,,,,,4.0,,,
8190,4.0,,,,,,,,,,,,,,,2.0,,,,
8191,4.5,,,3.75,,,,,,,,,,,,,,,4.0,
8194,,,,3.0,,,,,2.5,,,,,,,,,,,
8195,,,,,,,,,2.5,,,,3.0,3.0,,,,,,
8196,,,,3.0,,,,,,,,,2.0,,,,,,,
8197,,4.5,,1.5,,,,,,,,,,,,,5.0,,,
8199,,,,,,,,,,,,,,5.0,,,,,,4.5
8207,3.5,,,,,,,,,,,,,,,5.0,4.0,,,4.5
8208,,,,5.0,,,,,,,,,,,,,,,,
8225,2.5,,,4.0,,4.0,,,,,,,4.0,,,,,,,
8228,5.0,,,3.8,,,,,,,,,4.17,4.5,,2.5,5.0,4.25,,
8235,4.0,,,,,,,,,,,,,,,,,,,
8239,,4.5,,,,,,,,,,,3.5,,,,5.0,,,5.0
8240,,,,,,,,,,,,,,,,,5.0,,,
8253,,,,4.5,,,2.0,,,,,,,,,,,,4.0,
8254,,,,,,,,,,,,,,,,5.0,,,,
8256,,,,,,,,,,,,,,,,,4.0,,,
8257,3.0,,,,,,,,,,,,,,,,,,,
8261,,,,5.0,,,,,,,,,,,,,,,,
8263,3.5,,,,,,,,,,,,3.5,,,,,,,
8264,4.0,,,5.0,,,,,4.0,,,,,,,,,,,
8266,,,,2.5,,,,,,,,,,,,,,,,
8267,3.5,,,,,,,,,,,,,,,,,,,
8268,3.0,,,,,,,,2.5,,,,,,,,,,,
8273,,,,4.0,,,,,,,,,,,,,,,,
8275,4.0,,,,,,,,0.5,,,,,3.5,,,,,,
8290,0.5,,,,,,,,,,,,,,,,,,,
8327,,,,,,,,,,,,,,,,,,4.5,,4.0
8331,,,,3.5,,,,,,,,,,,,,,,,
8332,3.5,,,,,,,,,,,,,,,,,,,
8336,3.5,,,,,,,,,,,,,,,,,,,
8337,3.5,,,3.33,,,,,,,,,,,,4.0,4.0,,,4.5
8338,3.5,,,,,,,,,,,,3.5,,,,,,,4.5
8340,3.0,,,4.5,,,,,3.5,,,,,,,,,,,
8341,,,,,,,,5.0,,,,,,,,,4.0,,,
8360,3.12,3.88,4.0,3.21,0.5,0.5,5.0,4.33,3.0,,,3.75,3.68,3.0,,3.2,4.42,4.17,3.83,3.5
8361,2.8,4.25,2.5,2.58,,,,4.5,4.0,,,,2.5,,,3.12,,,3.75,
8362,2.5,,,,,,,,,,,,,,,,,,,
8363,2.0,,,1.5,,,,,2.5,,,,,,,,,,,
8364,,,,3.25,,,,,,,,,,,,,,,,
8366,2.25,5.0,,3.5,,,,,2.5,,,4.0,3.0,,,,,4.0,,3.5
8367,2.0,,,,,,,,,,,,,,,,,,,4.0
8368,3.56,4.0,3.5,3.65,2.5,,4.0,4.38,2.6,,,3.0,3.87,3.5,,3.5,4.1,4.14,4.25,5.0
8369,,4.5,4.5,1.5,,,,,,,,,3.0,,,,,,3.0,
8370,,,,3.83,,,,,,,,,5.0,3.75,,3.5,,,,
8371,2.83,,,3.4,,,,5.0,1.75,,,,2.25,,5.0,3.0,,3.75,3.5,
8372,1.0,,,2.0,,,,,,,,,,,,,,,,
8373,1.25,,,2.12,,,,2.5,,,,,4.0,,,,,3.5,3.5,
8376,2.12,,2.25,4.0,3.75,3.5,,3.0,2.83,,,3.0,2.44,2.38,,3.83,4.0,3.5,,3.75
8385,3.0,,,,,,,,,,,,4.0,,,,,,,
8387,1.5,,,,,,3.0,3.0,0.5,,,,0.5,,,,,,,
8388,,,,4.0,,,,,,,,,,,,,,,,
8392,,,,2.0,,,,,,,,,,,,,,,,
8403,,,,2.0,,,,,,,,,,,,,,,,
8404,,,,,,,,,,,,,,,,4.0,,,,
8410,,,,4.0,,,,,,,,,,,,,,,,
8420,,,,4.0,,,,,,,,,,,,,,,,
8422,,,,3.0,,,,,,,,,,,,,,,,
8423,3.0,,,,,,,,,,,,,,,,,,,
8447,1.0,,,,,,,,,,,,,,,,,,,
8451,3.25,,,,,,,,,,,,,,,4.0,,,,
8453,,,,,,,,,,,,,,,,,4.0,,,
8459,,,,4.0,,,,,,,,,,,,,,,,
8460,3.5,,,,,,,,,,,,4.0,,,,,,,
8462,,,,2.5,,,,,,,,,,,,,,,,
8463,2.5,,,,,,,,,,,,,,,,,,,
8464,3.25,4.12,2.75,3.62,,,,4.67,2.3,,,4.5,3.67,3.0,,3.83,3.0,4.0,2.75,4.5
8465,,,,2.5,,,,,,,,,,,,,,,,
8477,,,,4.0,,,,,3.5,,,,,4.5,,,5.0,,,
8482,2.5,,,,,,,,,,,,3.5,,,,,,,
8484,,,,3.5,,,,,,,,,,,,,,,,
8485,,,,,,,,,,,,,,,,,,,,4.0
8487,3.0,,,2.5,,,,,,,,,,,,,,,,
8491,4.0,,,4.5,,,,,2.0,,,,,,,,,,,
8492,,,,4.5,,,,,,,,,3.0,,,,,4.0,,
8493,3.17,,,4.0,3.0,,4.5,,3.0,,,,3.5,,,4.5,4.0,,3.5,
8499,,,,1.5,,,,,,,,,,,,,3.5,4.0,,
8502,3.5,,,3.0,,,,,,,,,4.0,,,,,,,
8504,,,,,,,,,,,,,,,,,4.5,,,
8507,4.0,,,3.75,,,,,2.25,,,,3.5,4.0,,,3.5,3.5,,
8511,4.5,,,4.0,,,,,,,,,,,,,,,,
8522,,,,2.5,,,,,,,,,,,,,5.0,,,
8524,3.5,,,,,,,,,,,,,,,,,,,
8525,,,,1.5,,,,,,,,,3.5,,,,,,,
8526,1.5,,,2.5,,,,,,,,,,,,3.0,,,,
8527,,,,,,,,,,,,,,,,3.0,,,,
8528,2.75,3.5,4.0,3.38,4.0,,,5.0,1.5,,,3.5,3.6,2.0,,3.5,4.0,4.0,3.5,
8529,3.06,4.25,3.5,3.3,,,,4.5,1.5,,,3.0,2.92,,,3.5,3.75,3.5,3.83,4.0
8530,5.0,5.0,,2.0,,,,,,,,,,,,,,,,3.5
8531,,,,2.0,,,,3.0,1.5,,,,3.5,,,,,,,
8533,2.25,3.83,5.0,3.38,4.0,,4.0,3.75,3.0,,,2.25,3.5,3.5,,,4.0,4.0,,3.75
8534,2.5,,,,,,,,,,,,,,,,,,,
8535,4.0,,,3.25,,,,,,,,,,,,,,,,
8537,,,4.0,,,,,,,,,,,,,,,,,
8542,4.25,,,3.67,,,,,,,,,,,,3.5,5.0,,,
8544,,,,,,,,,,,,,,3.5,,,,,,
8571,,,,2.5,,,,,,,,,,,,,3.5,,,
8572,,,,4.5,,,,,,,,,,,,,,,,
8574,,,,,,,,,0.5,,,,4.0,,,,,,,
8575,2.0,,,,,,,,,,,,,,,,,,,
8576,,,,4.5,,,,,,,,,,,,,,,3.5,
8577,,,,4.0,,,,,,,,,,,,,,,,
8580,,,,4.25,,,,,,,,,4.5,,,,,,,
8581,,,,3.5,,,,4.0,2.5,,,,,,,4.0,,,,
8582,3.5,,,4.0,,,,,3.5,,,,,4.5,,,4.0,,,
8583,,,,2.5,,,,,,,,,,,,,,,,
8584,3.0,,,,,,,,,,,,,4.5,,,,,,
8589,,,,,,,,,,,,,,,,4.0,,,4.5,
8591,,,,,,,,,,,,,,,,,3.5,,,
8596,3.0,,,,,,,,,,,,,4.0,,,,,4.0,
8600,4.0,,,,,,,4.0,,,,,4.0,4.0,,,,,,
8604,,,2.5,,,,,,,,,,,,,,,,,
8607,4.0,,,3.0,,,,,,,,,4.5,,,,,,,
8609,4.5,,,,,,,,,,,,,,,,,,,
8610,2.75,4.5,,2.5,,,,,,,,,,,,4.0,4.0,,,
8611,3.0,,,,,,,,,,,,,,,,,,1.5,
8612,3.0,,,3.5,,,,,,,,,,,,,,,,
8614,2.75,,,,2.5,,,,2.5,,,,,,,,,,,
8616,3.5,,,,,,,,,,,,,,,,,,,
8617,3.5,,,3.0,,,,,,,,,,,,,,,,
8618,3.0,,,4.0,,,,,,,,,,,,,4.0,,,
8620,3.5,,,,,,,,,,,,,3.5,,,4.0,,,
8622,3.75,4.67,1.0,3.55,4.5,,,3.0,3.17,,,,4.0,3.0,,3.75,3.33,4.33,4.0,5.0
8623,3.17,,,3.62,,,,4.0,2.5,,,,4.0,,,4.0,4.0,,,
8625,,,,3.0,,,,,,,,,,,,,,,,
8629,,3.0,,,,,,,,,,,,,,,,,,
8633,3.17,,,5.0,,,,,,,,,3.5,,,3.5,,4.0,,
8636,4.21,4.17,3.75,3.41,0.5,,,4.42,2.25,,,,3.68,4.5,,3.5,3.25,4.38,3.5,3.0
8638,,5.0,,4.08,,,,4.5,2.25,,,4.0,,,,,3.0,3.25,4.5,5.0
8640,2.75,,,2.5,,,,,2.5,,,,,,,3.0,,,1.0,
8641,2.5,4.5,4.0,3.8,4.0,,,,2.83,,,,3.64,4.0,,4.5,4.5,4.5,,3.75
8642,,,,,,,,,,,,,,,,,,3.0,,
8643,3.25,,,,,,,3.0,,,,,,,,,,4.5,,
8644,3.33,4.5,2.75,3.0,,,4.0,4.6,1.67,,,,3.4,2.75,,3.5,4.0,3.83,3.17,2.83
8645,4.25,5.0,,3.21,,,,,2.0,,,,,4.5,,3.75,3.5,,4.5,4.5
8650,,,,3.5,,,,,,,,,,,,,5.0,,,
8654,,,,2.0,,,,,,,,,,,,,,,,
8656,,4.5,,,,,,,,,,,2.5,,,,,,4.5,
8657,3.5,,,,,,,,,,,,,,,,,,,
8661,3.17,,,3.5,,,,,,,,,,,,,,,,
8665,3.67,4.75,4.25,3.38,4.5,0.5,4.0,4.71,3.25,,,,3.9,4.25,,3.9,3.5,3.92,3.5,2.75
8666,1.75,,,2.0,,,,0.5,1.0,,,,3.75,,,,,,,
8667,2.0,,,3.5,,,,,,,,,,,,,,,,
8670,,,,,,,,,,,,,,4.5,,,,,,
8672,3.5,,,,,,,,,,,,,,,,,,,
8675,,,,,,,,,,,,,,,,5.0,,,,
8684,4.0,,,,,,,,,,,,,,,,,,,
8689,,,,4.0,,,,,,,,,,,,,,,,
8690,,,,,,,,,,,,,,3.0,,,,,,
8695,3.0,,,,,,,,,,,,,,,,,,,
8699,,,,,,,,,,,,,,,,,5.0,,,
8700,3.0,,,,,,,,,,,,,,,,,,,
8709,,,,3.0,,,,,,,,,,,,,,,,
8711,3.0,,,,,,,,4.5,,,,,,,,,,,
8712,,,,3.5,,,,,,,,,4.5,,,,,,,
8713,,,,3.5,,,,,,,,,,,,,,,,
8718,2.5,,,,,,,,,,,,,,,,,,,
8720,2.5,,,,,,,,,,,,,,,,,,,
8722,1.0,,,,,,,,,,,,,,,,,,,
8724,,,,3.5,,,,,,,,,,,,,4.0,,,
8725,,,,2.5,,,,,,,,,,,,,,,,
8727,,,,1.5,,,,,,,,,,,,,,,,
8730,,,,,,,,,,,,,,4.5,,,,,,
8743,2.5,,,,,,,,,,,,,,,,,,,
8745,3.5,,,,,,,,,,,,,,,,,,,
8751,4.0,,,5.0,,,,,,,,,,,,,,,,
8752,,,,4.0,,,,,,,,,,,,,,,,
8753,4.0,,,,,,,,,,,,,,,,,,,
8754,3.0,,,4.25,,,,,,,,,,,,,4.5,,,
8761,,,,3.5,,,,,,,,,,,,,,,,
8763,,,,1.5,,,,,,,,,,,,,,,,
8765,,4.0,,,,,,,,,,,,,,,,,,
8768,,,,3.5,,,,,,,,,,,,,,,,
8772,3.5,,,4.0,,,,,,,,,,,,,,,,
8777,,,,,,,,,0.5,,,,,,,,,,,
8779,,,,,,,,,,,,,,,,,4.0,,,
8781,3.0,,,3.25,,,3.5,4.0,0.5,,,,4.0,2.0,,,,,,
8783,2.43,3.5,,2.83,,,,4.12,2.25,,,,4.0,2.5,,2.9,,,3.0,
8784,3.9,4.62,3.5,3.5,1.5,,,4.62,2.0,,,3.75,3.14,3.5,,3.0,4.38,4.0,3.5,4.0
8785,,,,3.5,,,,,,,,,,,,,,,,
8790,,,,3.0,,,,,,,,,,,,,,,,
8795,,,,2.5,,,,,,,,,,,,,,,,
8796,,,,2.5,,,,,,,,,4.0,,,3.0,3.5,,,
8797,4.5,,,,,,,,,,,,,,,,,,,
8798,3.75,4.75,,3.38,,,,4.0,3.0,,,,4.25,4.67,,3.5,3.5,3.38,4.0,
8799,,,,2.5,,,,,,,,,,,,,,,,
8800,,,,,,,,,,,,,,,,3.5,4.5,,,
8807,2.62,,,4.1,,,,,2.5,,,,3.8,3.5,,4.25,4.5,,,
8808,3.0,,,,,,,3.0,1.0,,,,3.75,,,,,4.0,,
8810,1.83,4.0,,2.58,,,,4.0,1.5,,,,2.67,,,3.0,3.0,3.0,,
8811,,,,0.5,,,,,,,,,,,,,,,,
8813,,,,2.5,,,,,,,,,,,,,,,,3.5
8814,1.0,,,,,,,,,,,,,,,,,,,
8819,2.5,,,,,,,,,,,,,,,,,,,
8820,2.5,,,,,,,,,,,,,,,,,,,
8821,2.5,,,,,,,,,,,,,,,,,,,
8823,,,,3.0,,,,,,,,,,,,,,,,
8827,3.0,5.0,,,,,,4.5,,,,,,4.5,,,4.5,,,
8828,,,,3.0,,,,,,,,,,,,,,,,
8830,,,,,,,,2.0,,,,,,,,,,,2.5,
8831,,,,,,,,,,,,,,,,,,,2.5,
8832,1.5,,,,,,,,,,,,,,,,,,,
8833,3.5,,,,,,,,,,,,4.0,,,,4.0,4.0,,
8835,1.5,,,,,,,,,,,,,,,,,,,
8836,0.5,,,,,,,3.0,,,,,,,,3.5,,,,
8838,3.5,,,3.67,,,,,,,,,,,,,,,,
8839,2.5,,,,,,,,,,,,,,,,,,,
8840,2.5,,,,,,,,,,,,,,,,,,,
8848,,,,,,,,,2.0,,,,,,,,,,,
8850,2.5,,,,,,,,,,,,,,,,,,,
8851,,,,2.0,,,,,,,,,,,,,,,,
8853,,,,2.5,,,,,,,,,,,,,,,,
8854,,,,3.5,,,,,,,,,,,,,,,,
8857,,,,,,,,,,,,,3.0,,,,,,,
8859,,,,0.5,,,,,,,,,,,,0.5,,,,
8860,2.5,4.0,,3.0,,,,4.0,0.5,,,,,,,3.0,,,3.0,0.5
8861,1.33,5.0,,2.58,,,,4.0,2.5,,,,,,,,3.5,4.0,,
8864,3.5,,,,,,,,,,,,,,,,,,,
8865,2.5,,,,3.0,,,4.0,1.25,,,,3.67,0.5,,,,4.0,,
8866,3.25,,,,,,,,,,,,2.25,,,,,,,
8870,3.0,,,2.5,,,,4.0,,,,,,,,,,,,
8871,,,,3.5,,,,,,,,,,,,,,,,
8872,,,,,,,,,,,,,,,,,3.5,,,
8873,3.17,4.12,,3.75,,,,0.5,3.0,,,,4.25,4.0,,4.0,4.0,,5.0,2.5
8874,3.83,4.3,4.0,3.44,3.75,,,4.38,3.67,,,,4.1,3.75,,4.1,4.3,3.5,3.5,4.0
8879,3.5,,,3.5,,,,,,,,,4.0,,,,4.5,4.5,,
8880,2.83,,,,,,,,,,,,5.0,,,,,,,
8882,3.0,,,3.5,,,,,,,,,,,,,,,,
8884,,,,,,,,,,,,,,,,,,4.0,,
8892,,,,,,,,,,,,,,,,,4.0,,,
8893,,,,,,,,,,,,,,,,,4.5,,,
8899,,,,4.0,,,,,,,,,,,,,,,,
8903,,,,3.5,,,,,,,,,,,,,,,,
8906,,,,3.25,,,,,3.5,,,,,,,,4.0,,,
8907,1.5,3.5,,2.83,,,,,,,,,,,,,,3.0,3.33,
8908,1.0,4.0,,,,,,,,,,,,,,,,3.0,5.0,
8910,2.67,,,3.8,,,,4.0,2.5,,,,4.0,,,4.0,,,3.5,4.5
8911,2.5,,,,,,,,,,,,,,,,,,,
8914,,4.5,,3.5,,,,3.5,4.5,,,,3.17,4.5,,3.75,4.0,,,
8915,2.0,,,,,,,,,,,,,,,,,,,
8916,3.33,,,3.5,,,,,,,,,4.0,,,,2.5,,4.0,
8917,4.5,,,3.75,,,,,3.0,,,,3.12,,,2.0,4.0,4.5,2.75,
8918,2.5,,,,,,3.5,,,,,,,,,,,,,
8920,3.5,,,,,,,,,,,,,,,,,,,
8921,2.5,,,,,,,,,,,,,,,,,,,
8923,,,,4.0,,,,,,,,,,,,,4.5,,,
8927,,,,3.0,,,,,,,,,,,,,,,,
8928,4.0,,,3.5,,,,,,,,,,3.0,,,3.5,,,
8929,4.0,,,,,,,,,,,,,,,,,,,
8930,,,,,,,,,2.5,,,,,,,,4.5,,,
8931,,,,3.5,,,,,,,,,,,,,,,,
8933,,,,4.0,,,5.0,,,,,,,,,,5.0,,,
8935,1.5,,,,,,,,0.5,,,,,,,,,,,
8937,4.5,4.0,,4.0,,,,5.0,,,,,,,,,,,,
8938,,,,,,,,,,,,,,,,,4.5,,,5.0
8943,3.5,,,,,,,,,,,,,,,,,,,
8946,,,,2.5,,,,,,,,,,,,,,,,
8947,1.33,3.5,,1.75,,,,5.0,2.5,,,,2.0,,,3.0,5.0,3.75,,
8948,,,,3.5,,,,,1.0,,,,3.0,,,3.0,,,,
8949,3.0,2.67,,3.5,3.0,,,4.67,4.5,,,2.5,3.67,4.0,,3.88,4.0,3.5,3.75,4.12
8950,3.5,4.33,,3.88,1.5,,,,2.83,,,,,5.0,,4.5,,,3.0,
8951,,,,,,,,,,,,,,,,,,,4.0,4.0
8954,,,,,,,,,,,,,,,,,3.5,,,
8955,,,,,,,,,,,,,5.0,,,,,,,
8957,2.21,4.5,1.0,4.06,4.5,2.25,,,2.67,,,1.0,,3.0,,4.33,5.0,3.5,4.25,
8958,3.62,3.75,3.5,3.83,,,,4.75,3.25,,,,4.5,5.0,,,4.25,4.25,,
8961,3.9,3.5,3.83,3.68,2.75,0.5,4.0,4.55,2.5,,,3.25,3.9,3.5,,4.05,4.14,4.23,4.38,4.25
8963,,,,,,,,,,,,,,,,,,,0.5,
8964,,,,,,,,,1.5,,,,,,,,,,,
8965,3.0,,,2.25,,,,3.5,,,,1.5,,,,,4.0,,,
8966,3.25,,3.5,4.0,,,4.0,,,,,,3.5,,,1.5,3.5,,4.5,3.75
8968,1.5,,,2.5,3.0,,,,,,,,,,,,,,,
8969,2.75,,,,,,,,1.0,,,,,,,2.0,4.67,4.0,,
8970,3.5,5.0,,4.0,,,4.0,4.6,3.0,,,,3.75,3.83,,4.0,4.33,4.0,2.83,3.5
8972,3.08,3.5,4.0,3.5,4.0,,,4.0,2.0,,,,3.44,,,,4.5,3.5,4.5,3.75
8973,,,,4.0,,,,,,,,,4.0,3.5,,4.5,4.0,,3.5,4.0
8974,2.5,,,,,,,,2.5,,,,,,,,,,,
8977,,,,3.0,,,,,,,,,4.0,,,,,,,
8979,,,,4.5,,,,,,,,,,,,,,,,4.0
8981,2.83,4.5,,4.5,,,,,3.0,,,,3.67,,,4.5,4.12,,,4.25
8982,,,,,,,,3.5,,,,,,,,,,,,
8983,3.83,,,3.17,,,3.5,,2.25,,,,2.75,2.5,,4.0,4.0,4.0,,3.75
8984,2.36,4.5,3.5,2.5,,0.5,3.5,3.25,2.5,,,,3.2,4.5,,3.0,4.0,,3.75,3.0
8985,1.5,,,1.9,,,1.0,,,,,,3.25,,,0.75,,,,
8986,,,,,,,,,,,,,4.0,,,,,,,
8987,4.0,,,3.0,,,,,,,,,,,,,,,,
8988,,,,,,,,,,,,,4.0,,,,,,,
8989,,,,,,,,,,,,,4.0,,,,,3.0,,
8998,3.5,,,3.25,,,,,,,,,4.0,,,,,,,
8999,,,,,,,,,,,,,4.0,,,,,,,
9000,,,,,,,,,,,,,3.5,,,,,,,
9001,,,,,,,,4.0,,,,,,,,,,,,
9004,3.5,,,,,,,,,,,,,,,,,,,
9005,2.5,,,,,,,,,,,,,,,,,,,
9010,5.0,5.0,,,,,,,,,,,,,,,,,,
9012,,,,4.0,,,,,,,,,,,,,,,,
9018,3.0,,,,,,,,,,,,,,,,,,,5.0
25737,,,,,,,,,0.5,,,,,,,,,,,
25744,,,,,,,,,,,,,,,,,4.5,,,
25750,4.5,,,,,,,4.5,,,,,4.5,3.0,,,5.0,,,
25752,4.0,,,,,,,,,,,,,,,,,,,
25753,,,,3.5,,,,,,,,,3.5,,,,,,,
25755,3.5,,,,,,,,,,,,,,,,,,,
25763,,,,2.0,,,,,,,,,,,,,,,,
25764,4.5,,,,,,,,,,,,,,,,,,,
25769,4.5,,,4.0,,,,,,,,,4.5,3.0,,,,,,
25771,3.5,,,1.83,,,4.5,,3.5,,,,,4.0,,2.5,5.0,,,
25773,,,,4.0,,,,,,,,,,,,,,,,
25774,,,,,,,,,3.0,,,,,,,,,,,
25777,4.0,,,3.5,,,,,,,,,3.5,,,,,,,
25788,3.0,,,3.25,,,,,,,,,,,,,,,4.5,
25792,,,,3.5,,,,,,,,,,,,,,,,
25795,,,,4.0,,,,,,,,,,,,,,,,
25801,,,,,,,,,,,,,,,,,5.0,,,
25805,,,,,,,,,,,,,2.5,,,5.0,4.0,,,
25807,,,,,,,,,3.0,,,,,,,,,,,
25825,,,,3.75,,,,,,,,,,,,,,,,
25826,,,,,,,,,0.5,,,,,,,,,,,
25827,3.5,,,3.5,,,,,,,,,,,,,3.5,,,
25828,,,,4.0,,,,,,,,,,,,,,,,
25839,3.5,,,,,,,,,,,,,,,,,,,
25841,,,,2.5,,,,,,,,,,,,,,,,
